output_id,example_id,language,vuln_type,tool,model,model_version,run,clarity_score,clarity_why,severity_justification_score,severity_justification_why,specificity_score,specificity_why,actionability_score,actionability_why,completeness_score,completeness_why,written_feedback,scored_at
OUT004,EX002,java,sqli,bearer,chatgpt,gpt-5.5-2026-04-23,1,4,"The output is generally easy to follow because it is structured with labels like ""Severity: critical,"" ""Location: line 94,"" ""Message,"" and ""Remediations,"" though the remediation examples are generic.",3,"It gives the severity label ""Severity: critical"" and broadly explains that SQL injection can let attackers ""manipulate queries and access or modify data,"" but it does not tie that severity to this specific code path.",4,"It identifies an exact location with ""Location: line 94,"" but it does not quote the line or identify the specific argument, ""query,"" as the problematic part.",2,"The output gives general advice such as ""Do use prepared statements for SQL queries,"" but it does not explain how to change this snippet's `Statement`/`executeQuery(query)` helper to use parameterized queries.",5,"The output includes all expected parts: a severity label ""critical,"" an issue description ""Unsanitized external input in SQL query,"" a location ""line 94,"" an explanation of SQL injection risk, and remediation guidance using prepared statements.","The warning is clear and well organized: it has a severity, rule name, line number, short message, explanation, remediation examples, and references. However, much of the explanation is generic. It says the problem is unsanitized external input reaching an SQL query, but it does not show where that external input comes from in this snippet or why the `query` variable at line 94 is attacker-controlled. The location is fairly specific because it names line 94, but it would be more helpful if it quoted `statement.executeQuery(query)` and identified `query` as the relevant expression. The fix guidance is useful at a high level—use prepared statements instead of concatenating unsanitized input—but it is not tailored to this helper method or the surrounding code, so applying it would require the developer to infer how to refactor the current `getSqlInt(Connection connection, String query)` design.",2026-08-20T21:18:03.995531+00:00
OUT004,EX002,java,sqli,bearer,gemini,gemini-3.1-pro-preview,1,5,"The output is completely straightforward and easy to understand, using clear headings and well-formatted text.",3,"The output includes a 'critical' label and a broad description of SQL injection consequences ('allowing attackers to manipulate queries and access or modify data'), but does not relate it to the provided code snippet.",4,The output points to the exact 'line 94' but does not specify the `query` variable as the responsible part of that line.,2,"The output suggests a broad fix by providing generic examples of how to 'use prepared statements', which applies to similar issues but does not show what to change in the snippet itself.",5,"The output includes all five required elements: a severity label, an issue description, a code location, an explanation of the vulnerability, and remediation guidance.","The output is generally clear and easy to understand, providing all necessary components of a good vulnerability warning. It effectively explains SQL injection and the risks associated with it, justifying the critical severity. However, the explanation and remediation advice are both very generic; the severity justification does not tie back to the specific context of the code snippet, and the remediation guidance provides unrelated examples rather than showing exactly how to apply a prepared statement to the `getSqlInt` method on line 94. While it correctly flags the exact line, it doesn't specify the `query` variable as the source of the issue, making it slightly less specific and actionable than it could be.",2026-08-20T21:18:20.880063+00:00
OUT005,EX002,java,sqli,semgrep,claude,claude-opus-5,1,4,"The message is written in plain, readable prose — ""Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized"" — with only a minor grammar slip (""Use a prepared statements"") and the slightly odd claim of a ""formatted string"" where the code passes a query parameter.",3,"It states ""Severity: WARNING"" and gives a generic risk statement (""This could lead to SQL injection if variables in the SQL statement are not properly sanitized"") without tying the seriousness to this specific `getSqlInt`/`executeQuery(query)` path or its consequences.",5,"It pinpoints ""line 94, column 25"", which is the `statement.executeQuery(query)` call, giving the exact line and effectively the exact call site via the column.",4,"It names the concrete replacement and how to get it: ""Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'"", plus an OWASP link, but offers no rewritten snippet or handling of the scroll/updatable flags used here.",5,"All five parts appear: severity (""WARNING""), issue description (""Detected a formatted string in a SQL statement""), location (""line 94, column 25""), a why (""could lead to SQL injection if variables ... are not properly sanitized""), and remediation (""Use a prepared statements ... 'connection.prepareStatement'"").","The warning is easy to read and lands on an exact spot — line 94, column 25, which is the `statement.executeQuery(query)` call inside `getSqlInt`. That precision is the output's strongest feature, since a developer can jump straight to the offending call rather than hunting through the class. The remediation is also concrete: it names `java.sql.PreparedStatement` and even tells you the API to call (`connection.prepareStatement`), and links to OWASP A03 for background.

Where it weakens is in explaining the risk. The severity is just the bare token ""WARNING"", and the justification is boilerplate that could be pasted onto any JDBC call: ""could lead to SQL injection if variables in the SQL statement are not properly sanitized"". Nothing connects this to the actual snippet, where `getSqlInt` is called with hardcoded constant strings from `getMaxSalary` and `getSumSalariesOfOtherEmployees` but is a shared helper that could easily be handed attacker-controlled text elsewhere — that taint-flow reasoning is exactly what would have made the warning persuasive, and it is absent. There is also no statement of impact (data disclosure, authentication bypass, etc.).

The description is slightly off for the code shown: it says ""Detected a formatted string in a SQL statement"", but line 94 has no concatenation or formatting, just a `String query` parameter. That mismatch may cause a developer to look for a `+` or `String.format` that isn't there and briefly doubt the finding. The fix advice is also generic — it doesn't address that this call uses `TYPE_SCROLL_SENSITIVE, CONCUR_UPDATABLE`, so a naive swap to `prepareStatement` needs the overload carrying those flags, and the caller structure (a helper taking a whole query string) would have to be refactored to pass parameters instead. A short example would have pushed actionability to full marks.",2026-08-20T21:18:40.169865+00:00
OUT005,EX002,java,sqli,semgrep,chatgpt,gpt-5.5-2026-04-23,1,5,"The output is easy to understand because it plainly states the problem, impact, and fix using phrases like ""Detected a formatted string in a SQL statement"" and ""Use a prepared statements ... instead.""",3,"The output provides a severity label, ""Severity: WARNING,"" and gives a broad reason, ""This could lead to SQL injection,"" but does not explain why this specific line in this snippet is serious.",4,"The output gives a precise location, ""line 94, column 25,"" but it does not quote or identify the exact expression on that line that is responsible.",4,"The output recommends a concrete general fix, ""Use a prepared statements ... instead"" and says to use ""connection.prepareStatement,"" but it does not show how to rewrite this specific method.",5,"The output includes all five expected parts: a severity label, an issue description, a code location, an explanation of SQL injection risk, and remediation guidance.","The warning is clear and understandable: it says this is a SQL injection-related issue, gives the rule, points to line 94, and recommends using PreparedStatement. It is reasonably specific because it includes a line and column, although it does not quote the exact code or explain whether the risky part is executeQuery(query), the query variable, or the way queries are constructed before reaching this helper method. The severity is labeled as WARNING and the output explains the general risk of SQL injection, but it does not tie that risk to the shown code or explain what an attacker could do in this case. The fix is actionable at a general level because it says to use connection.prepareStatement, but it would be more useful if it showed how to change this method or how the query should be parameterized. Nothing major is missing from the standard parts, but the explanation and remediation are generic rather than tailored to the snippet.",2026-08-20T21:19:00.377350+00:00
OUT005,EX002,java,sqli,semgrep,gemini,gemini-3.1-pro-preview,1,5,"The output uses plain language and straightforward sentences, such as ""Detected a formatted string in a SQL statement,"" making it entirely easy to understand.",3,"The output includes a ""WARNING"" label and broadly explains that the issue ""could lead to SQL injection if variables in the SQL statement are not properly sanitized,"" without relating it directly to the code snippet.",5,"The output pinpoints the exact code line and specific part of the line by stating ""Location: line 94, column 25"".",2,"The output suggests a broad fix applicable to similar issues by advising to ""Use a prepared statements (java.sql.PreparedStatement) instead,"" without specifying what to change in the provided snippet.",5,"The output provides all five expected parts: a severity label (""WARNING""), an issue description (""Detected a formatted string...""), the location (""line 94, column 25""), a vulnerability explanation (""This could lead to SQL injection...""), and remediation guidance (""Use a prepared statements..."").","The output is clearly written and provides all the essential components expected of a SAST warning, making it easy to comprehend at a high level. It is extremely specific about where the issue occurs, providing both the line and column number. However, the explanation of the vulnerability and the remediation guidance are very generic. The warning explains SQL injection broadly rather than pointing out how the `query` parameter in this specific context is unsafe. Similarly, the actionability is low because the remediation advice (""Use a prepared statements"") does not explain how to refactor the `getSqlInt` method or handle the dynamic query generation in this particular code snippet.",2026-08-20T21:19:24.384347+00:00
OUT006,EX003,java,sqli,semgrep,claude,claude-opus-5,1,4,"The message reads plainly — ""Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection..."" — though the long rule ID ""java.lang.security.audit.sqli.tainted-sql-from-http-request.tainted-sql-from-http-request"" is noisy jargon a reader must skip past.",3,"It gives ""Severity: WARNING"" and a generic, category-level rationale (""This could lead to SQL injection if variables in the SQL statement are not properly sanitized"") without tying it to `data` coming from `request.getParameter(""name"")` or to the concatenated UPDATE on line 54.",3,"It names ""line 48, column 13"", which is `Statement sqlStatement = null;` rather than the actual tainted concatenation on line 54, so it lands in the right block/method but not on the offending line or the `""...name='""+data+""'""` expression.",3,"It advises ""Use parameterized SQL queries or properly sanitize user input instead"" and links the OWASP SQL Injection Prevention Cheat Sheet, which is generic best-practice guidance plus a how-to reference, but never says to convert the `executeUpdate` string concatenation into a `PreparedStatement` with a `?` placeholder for `data`.",5,"All five parts appear: severity (""WARNING""), a description of the issue, a location (""line 48, column 13""), a reason it is vulnerable (""if variables in the SQL statement are not properly sanitized""), and remediation (""Use parameterized SQL queries..."" plus the cheat sheet link).","The output is easy to read: one sentence tells you tainted HTTP request data reaches a SQL sink and what the consequence is, and it ends with a concrete remediation strategy and a reputable reference. The main weaknesses are precision and tailoring. The reported location, line 48 column 13, points at `Statement sqlStatement = null;`, a declaration, when the real problem is the string-concatenated query on line 54 (`""...where name='""+data+""'""`) fed by `request.getParameter(""name"")` on line 36. A developer would still find the bug quickly because the block is small, but the tool makes them do the tracing itself and never names the variable `data` or the parameter `name`. Similarly, the severity is just the bare label WARNING with a boilerplate 'could lead to SQL injection' rationale; it does not explain what an attacker could actually do here (manipulate or damage the users table, dump data, etc.), which makes it hard to triage against other findings. The fix advice is correct but generic: it says to parameterize or sanitize without showing that this specific `executeUpdate` call should become a `PreparedStatement` with a `?` bound to `data`. Everything expected is present, so completeness is fine, but the explanation and fix are template text rather than analysis of this snippet.",2026-08-20T21:19:50.213860+00:00
OUT006,EX003,java,sqli,semgrep,chatgpt,gpt-5.5-2026-04-23,1,5,The output is easy to understand because it directly states 'Detected input from a HTTPServletRequest going into a SQL sink or statement' and explains that it 'could lead to SQL injection.',3,"The output gives the severity label 'Severity: WARNING' and broadly explains that the issue 'could lead to SQL injection,' but it does not explain the severity in terms of this specific query or the possible impact.",3,"The output gives 'Location: line 48, column 13,' but the risky SQL concatenation appears on line 54, so it identifies the general SQL statement area rather than the exact responsible code.",2,"The output recommends 'Use parameterized SQL queries or properly sanitize user input instead,' but it does not show how to change this particular statement or mention replacing the concatenated query with a PreparedStatement.",5,"The output includes a severity label, a description, a code location, an explanation that HTTP request input reaches a SQL sink, and remediation guidance via parameterized queries or sanitization.","The warning is clear and understandable: it identifies the general problem as HTTP request data flowing into a SQL statement and names SQL injection as the risk. It includes a severity label, a rule name, a location, a message, and a link to guidance. However, the location is not very precise for this snippet because it points to line 48, the Statement declaration, rather than line 54 where user-controlled data is concatenated into the SQL string. The fix advice is useful but generic; it tells the developer to use parameterized queries or sanitize input, but it does not show how to rewrite this specific code using PreparedStatement. The severity is labeled as WARNING and broadly justified by the possibility of SQL injection, but the output does not explain what an attacker could do in this case, such as modifying the query or updating unintended rows.",2026-08-20T21:20:09.667833+00:00
OUT006,EX003,java,sqli,semgrep,gemini,gemini-3.1-pro-preview,1,5,"The output is easy to understand, clearly stating that ""input from a HTTPServletRequest going into a SQL sink"" is the core issue.",3,"The output includes a ""WARNING"" severity label and explains broadly that ""This could lead to SQL injection"", but does not explain the impact in relation to the specific code snippet.",5,"The output identifies the exact code location down to the specific part of the line by citing ""line 48, column 13"".",2,"The output suggests to ""Use parameterized SQL queries or properly sanitize user input instead"", which is a broad fix that applies to all similar issues rather than specific instructions for this snippet.",5,"The output contains all five required elements: a severity label (""WARNING""), an issue description (""Detected input from a HTTPServletRequest...""), a location (""line 48""), an explanation (""could lead to SQL injection""), and remediation guidance (""Use parameterized SQL..."").","The tool's output is generally very clear and complete, checking all the boxes for a standard security warning. The specificity is high because it provides exact line and column numbers (though pointing to the Statement initialization rather than the actual sink at line 54 might cause minor developer confusion). However, the output falls short on actionability and severity justification; it gives a generic, broad explanation of what SQL injection is and how to fix it in theory (using parameterized queries), without telling the developer exactly what variables or lines to change in the provided code snippet.",2026-08-20T21:20:27.802227+00:00
OUT007,EX004,java,sqli,bearer,claude,claude-opus-5,1,4,"The message ""Unsanitized external input in SQL query"" and the Do/Don't remediation structure are plainly written, though the sample code uses unrelated identifiers (""uri.getQueryParameter(\""name\"")"") and stray ""java"" markers that take a moment to parse.",3,"It labels ""Severity: critical"" and explains generically that ""allowing attackers to manipulate queries and access or modify data"", but never ties this to the login-style query with the concatenated `bar` value or the credential exposure that would follow.",4,"It pins ""Location: line 52"" (the `JDBCtemplate.queryForObject` call) rather than the concatenation on line 49, and does not name the offending expression such as `"" ... PASSWORD='"" + bar + ""'""`.",4,"It says ""**Do** use PreparedStatement with parameterized SQL queries"" and supplies working PreparedStatementCreator/Setter code plus references, but the sample is boilerplate rather than a rewrite of the snippet's `queryForObject` call.",5,"All five parts appear: severity (""critical""), description (""Unsanitized external input in SQL query""), location (""line 52""), why it is vulnerable (""externally controlled data is directly included in SQL statements without proper sanitation""), and remediation with examples and references.","The warning reads cleanly and follows a familiar pattern: a rule name, a one-line message, an explanation of the vulnerability class, and a Do/Don't remediation pair. Anyone with basic Java experience would understand what is being flagged without much effort; the only friction comes from the illustrative snippets, which reference an unrelated `uri.getQueryParameter` API and contain formatting leftovers, so they must be mentally translated to this servlet's context.

On severity, 'critical' is asserted and backed by a general statement that attackers can manipulate queries and access or modify data. That is a reasonable class-level rationale, but it says nothing about this particular query, which selects a USERNAME by comparing an attacker-controllable PASSWORD value, so an authentication-bypass or data-dump consequence is left for the reader to infer.

Specificity is good but slightly off target: line 52 is the `queryForObject` sink, whereas the actual taint is introduced by the string concatenation on line 49 where `bar` is spliced into the PASSWORD clause. The output never quotes that expression or names the tainted variable, so a developer has to trace back a few lines themselves.

The fix advice is sound and concrete in the general case (parameterized statements with `?` placeholders and setter calls), and it includes references for further reading. What is missing is a tailored rewrite showing `queryForObject(""... PASSWORD=?"", new Object[]{bar}, String.class)`, which would have made application to this exact call trivial. Nothing important is absent structurally, though: severity, description, location, cause, and remediation are all present.",2026-08-20T21:20:49.968341+00:00
OUT007,EX004,java,sqli,bearer,chatgpt,gpt-5.5-2026-04-23,1,4,"The output is easy to understand because it plainly states “Severity: critical,” “Message: Unsanitized external input in SQL query,” and separates “Description” from “Remediations,” though the example formatting is a little rough.",3,"The output gives a severity label, “Severity: critical,” and broadly explains that SQL injection can let attackers “manipulate queries and access or modify data,” but it does not tie that severity to this servlet’s specific query.",4,"The output provides a concrete location, “Location: line 52,” but it does not identify the concatenation on line 49 or the specific variable “bar” as the tainted value.",2,"The output gives general remediation advice, especially “Do not concatenate external input directly into SQL queries” and “use PreparedStatement with parameterized SQL queries,” but it does not show how to rewrite this specific query using `bar` as a parameter.",5,"The output includes all expected parts: a severity label, a description in “Unsanitized external input in SQL query,” a code location, an explanation of SQL injection risk, and remediation guidance under “Remediations.”","The warning is generally clear: it names SQL injection, labels it critical, gives a line number, and explains the general risk of putting unsanitized external input into SQL. Its main weakness is specificity. It points to line 52, where the query is executed, but the actual vulnerable construction is the string concatenation on line 49 using `bar`; the output does not mention that variable or show the flow from request parameter to query. The severity is justified only in general terms, not in terms of this password query or what an attacker could do here. The remediation advice is useful but generic: it recommends parameterized queries and PreparedStatement, but does not provide a concrete replacement for this snippet, such as changing the SQL to use `PASSWORD=?` and passing `bar` as a query parameter.",2026-08-20T21:21:05.170357+00:00
